"","lat","lon","species"
"8764",43.567,7.417,"Mullus barbatus"
"8884",40.667,14.25,"Mullus barbatus"
"9118",37.1,25.383333,"Mullus barbatus"
"9274",44.455103,33.477028,"Mullus barbatus"
"9654",32.817,34.917,"Mullus barbatus"
"9722",45.156983,29.659843,"Mullus barbatus"
"11000",43.21279,3.55341,"Mullus surmuletus"
"3147",43.30274,3.55428,"Mullus surmuletus"
"5109",43.18478,5.52029,"Mullus surmuletus"
"6106",59.020033,10.826083,"Mullus surmuletus"
"7118",43.41865,6.76573,"Mullus surmuletus"
"8106",58.640554,5.478025,"Mullus surmuletus"
"9107",41.39,2.21,"Mullus surmuletus"
"11109",28.920278,-13.675,"Mullus surmuletus"
"13103",37.706055,-25.443052,"Mullus surmuletus"
"14103",43.318668,3.558433,"Mullus surmuletus"
"15103",42.743413,9.470753,"Mullus surmuletus"
"16104",42.712041,9.461826,"Mullus surmuletus"
"17103",43.228945,5.349109,"Mullus surmuletus"
"18100",41.186699,9.382513,"Mullus surmuletus"
"19103",41.243771,9.144788,"Mullus surmuletus"
"20104",42.759794,9.476033,"Mullus surmuletus"
"2180",37.66135,23.997733,"Mullus surmuletus"
"2280",40.423462,17.211636,"Mullus surmuletus"
"24100",37.536208,15.131713,"Mullus surmuletus"
"2558",43.541969,3.97761,"Mullus surmuletus"
"2680",37.537876,15.13397,"Mullus surmuletus"
"2760",43.331007,5.218357,"Mullus surmuletus"
"2857",42.161922,18.987314,"Mullus surmuletus"
"3060",37.992508,12.3511,"Mullus surmuletus"
"3149",42.69086,9.451841,"Mullus surmuletus"
"3270",42.749336,9.480188,"Mullus surmuletus"
"3329",14.924623,-23.5993,"Mullus surmuletus"
"3427",36.732557,-3.713479,"Mullus surmuletus"
"3519",44.664178,-1.18063,"Mullus surmuletus"
"3620",57.700297,11.641097,"Mullus surmuletus"
"3720",45.339959,14.370743,"Mullus surmuletus"
"3819",40.81921,14.076689,"Mullus surmuletus"
"3924",40.821435,14.07744,"Mullus surmuletus"
"4020",43.37008,5.28166,"Mullus surmuletus"
"4128",40.359934,17.321932,"Mullus surmuletus"
"4220",41.80137,8.70707,"Mullus surmuletus"
"4420",35.51829,24.019289,"Mullus surmuletus"
"5018",43.49964,7.01852,"Mullus surmuletus"
"5118",43.15328,6.62544,"Mullus surmuletus"
"5716",43.41429,6.889,"Mullus surmuletus"
"6620",42.98155,6.36948,"Mullus surmuletus"
"7119",43.48013,3.92666,"Mullus surmuletus"
"7417",41.89096,8.71575,"Mullus surmuletus"
"7716",43.5701,3.92811,"Mullus surmuletus"
"8217",43.6747,7.15495,"Mullus surmuletus"
"8316",43.19024,5.27455,"Mullus surmuletus"
"8416",43.08887,5.76168,"Mullus surmuletus"
"9020",42.49468,3.1822,"Mullus surmuletus"
"9119",43.28016,5.2781,"Mullus surmuletus"
"9218",37.7349,-25.616,"Mullus surmuletus"
"9612",41.58098,9.40552,"Mullus surmuletus"
"9714",36.005552,-5.607571,"Mullus surmuletus"
"10014",43.0714,6.37471,"Mullus surmuletus"
"10116",42.98894,6.12469,"Mullus surmuletus"
"10215",42.98531,6.24709,"Mullus surmuletus"
"10313",43.18184,5.64314,"Mullus surmuletus"
"10913",47.64102,-3.19937,"Mullus surmuletus"
"11013",42.75259,9.41243,"Mullus surmuletus"
"11914",42.608,8.78616,"Mullus surmuletus"
"12116",43.14909,6.74816,"Mullus surmuletus"
"12616",43.18758,5.39743,"Mullus surmuletus"
"13415",43.535708,3.960947,"Mullus surmuletus"
"14115",43.891251,15.15947,"Mullus surmuletus"
"14317",43.891347,15.159416,"Mullus surmuletus"
"14413",43.891266,15.159456,"Mullus surmuletus"
"14510",41.89739,8.59582,"Mullus surmuletus"
"14913",43.891213,15.159509,"Mullus surmuletus"
"15015",40.177355,23.713201,"Mullus surmuletus"
"15312",43.37261,5.15839,"Mullus surmuletus"
"15612",43.892286,15.1583,"Mullus surmuletus"
"15714",43.392,3.6785,"Mullus surmuletus"
"15914",52.91968,1.350044,"Mullus surmuletus"
"16113",42.849232,13.931001,"Mullus surmuletus"
"16513",41.36,2.19,"Mullus surmuletus"
"16814",43.49499,7.14195,"Mullus surmuletus"
"17014",43.58484,7.14844,"Mullus surmuletus"
"17213",40.292955,17.762397,"Mullus surmuletus"
"17516",35.017749,25.86113,"Mullus surmuletus"
"17915",43.878273,15.179523,"Mullus surmuletus"
"18212",52.95219,1.137646,"Mullus surmuletus"
"18315",46.690958,-2.312708,"Mullus surmuletus"
"18516",42.93909,9.3103,"Mullus surmuletus"
"18614",52.9579,1.098353,"Mullus surmuletus"
"19010",47.87282,-3.89761,"Mullus surmuletus"
"19116",52.91734,1.35356,"Mullus surmuletus"
"19214",50.60327,-2.448195,"Mullus surmuletus"
"19510",42.93184,9.43229,"Mullus surmuletus"
"19710",52.91843,1.354694,"Mullus surmuletus"
"20116",52.95172,1.144731,"Mullus surmuletus"
"20314",52.91897,1.351484,"Mullus surmuletus"
"21313",43.899005,15.150841,"Mullus surmuletus"
"21712",50.60943,-2.443292,"Mullus surmuletus"
"21911",50.60909,-2.443798,"Mullus surmuletus"
"22311",41.69,2.82,"Mullus surmuletus"
"22910",35.017555,25.857514,"Mullus surmuletus"
"23212",57.989637,11.545804,"Mullus surmuletus"
"24015",43.50415,6.89508,"Mullus surmuletus"
"24710",41.46,2.62,"Mullus surmuletus"
"26114",43.28268,5.15502,"Mullus surmuletus"
"26512",43.549489,4.001673,"Mullus surmuletus"
"2704",44.66337,-1.22793,"Mullus surmuletus"
"27311",50.400636,-3.505265,"Mullus surmuletus"
"28313",38.71,0.16,"Mullus surmuletus"
"2939",43.08566,5.88432,"Mullus surmuletus"
"2956",48.59641,-2.08895,"Mullus surmuletus"
"29911",43.333,6.63675,"Mullus surmuletus"
"3167",60.270306,5.215071,"Mullus surmuletus"
"32312",42.49481,3.06073,"Mullus surmuletus"
"32610",43.407285,6.774468,"Mullus surmuletus"
"3367",52.94967,1.141276,"Mullus surmuletus"
"3428",52.9472,1.209972,"Mullus surmuletus"
"3475",47.66935,-4.2726,"Mullus surmuletus"
"35110",52.94979,1.139602,"Mullus surmuletus"
"3598",48.68029,-2.23325,"Mullus surmuletus"
"3636",42.664861,9.060416,"Mullus surmuletus"
"3656",43.39116,3.80186,"Mullus surmuletus"
"3693",48.79229,-3.60956,"Mullus surmuletus"
"37110",42.719651,9.326277,"Mullus surmuletus"
"3735",43.75479,7.40942,"Mullus surmuletus"
"3764",48.10041,-4.60192,"Mullus surmuletus"
"3937",35.181716,24.399304,"Mullus surmuletus"
"3996",43.44985,3.809016,"Mullus surmuletus"
"4027",49.17608,-2.18505,"Mullus surmuletus"
"4035",49.18213,-2.199551,"Mullus surmuletus"
"4129",32.641525,-16.830084,"Mullus surmuletus"
"4145",49.24004,-2.079826,"Mullus surmuletus"
"4164",42.431249,9.543686,"Mullus surmuletus"
"4185",50.06047,-5.562383,"Mullus surmuletus"
"42110",44.138027,8.218634,"Mullus surmuletus"
"4245",32.640938,-16.919334,"Mullus surmuletus"
"4296",59.634804,10.606058,"Mullus surmuletus"
"4327",52.92107,1.348856,"Mullus surmuletus"
"4333",59.754895,5.121843,"Mullus surmuletus"
"4346",48.87701,-1.84317,"Mullus surmuletus"
"4397",42.675905,9.285614,"Mullus surmuletus"
"44110",42.429966,9.545231,"Mullus surmuletus"
"4424",52.95236,1.167815,"Mullus surmuletus"
"4434",32.637207,-16.862727,"Mullus surmuletus"
"4605",50.36201,-4.14753,"Mullus surmuletus"
"4656",50.32626,-4.244208,"Mullus surmuletus"
"4718",41.4,2.21,"Mullus surmuletus"
"4777",50.55827,-2.447726,"Mullus surmuletus"
"4785",50.40009,-3.504132,"Mullus surmuletus"
"4824",43.66989,7.27874,"Mullus surmuletus"
"4862",48.01084,-4.58903,"Mullus surmuletus"
"4894",58.113722,8.206056,"Mullus surmuletus"
"4902",50.60326,-2.448534,"Mullus surmuletus"
"5063",42.28985,9.60463,"Mullus surmuletus"
"5146",41.88439,8.83565,"Mullus surmuletus"
"5175",28.1425,-16.4381,"Mullus surmuletus"
"5196",27.97767,-15.538208,"Mullus surmuletus"
"5243",50.45293,-3.502356,"Mullus surmuletus"
"5356",28.0729,-14.4974,"Mullus surmuletus"
"5405",36.005149,-5.607115,"Mullus surmuletus"
"5416",28.179,-17.1735,"Mullus surmuletus"
"5446",38.62,0.03,"Mullus surmuletus"
"5474",41.7071,2.9144,"Mullus surmuletus"
"5483",41.7217,2.9399,"Mullus surmuletus"
"5494",38.51,-0.12,"Mullus surmuletus"
"5517",41.6819,2.8162,"Mullus surmuletus"
"5556",41.672,2.8021,"Mullus surmuletus"
"5592",41.703,2.8909,"Mullus surmuletus"
"5603",48.28814,-4.49364,"Mullus surmuletus"
"5624",38.5,-0.12,"Mullus surmuletus"
"5632",38.62,0.01,"Mullus surmuletus"
"5721",42.67019,9.28112,"Mullus surmuletus"
"5853",38.36,-0.39,"Mullus surmuletus"
"5862",38.43,-0.38,"Mullus surmuletus"
"5884",38.35,-0.39,"Mullus surmuletus"
"5905",38.84,0.13,"Mullus surmuletus"
"5914",38.42,-0.38,"Mullus surmuletus"
"5925",38.35,-0.44,"Mullus surmuletus"
"5964",38.34,-0.4,"Mullus surmuletus"
"6018",47.75897,-4.28488,"Mullus surmuletus"
"6042",47.56508,-2.92377,"Mullus surmuletus"
"6052",42.07017,8.73319,"Mullus surmuletus"
"6064",48.10898,-4.46818,"Mullus surmuletus"
"6081",48.88244,-1.70708,"Mullus surmuletus"
"6116",50.0654,-5.06462,"Mullus surmuletus"
"6182",38.75,0.22,"Mullus surmuletus"
"6244",48.82114,-3.06668,"Mullus surmuletus"
"6284",42.26222,8.50941,"Mullus surmuletus"
"6304",50.0657,-5.063983,"Mullus surmuletus"
"6373",52.95126,1.135047,"Mullus surmuletus"
"6404",39.41,-0.29,"Mullus surmuletus"
"6452",52.94929,1.145879,"Mullus surmuletus"
"6543",50.66059,-1.779974,"Mullus surmuletus"
"6621",50.17984,-4.263255,"Mullus surmuletus"
"6643",50.28583,-3.968163,"Mullus surmuletus"
"6752",50.7049,-1.887093,"Mullus surmuletus"
"6944",49.2508,-2.118212,"Mullus surmuletus"
"71011",40.16,0.24,"Mullus surmuletus"
"7154",50.70703,-2.803291,"Mullus surmuletus"
"7161",58.976443,5.611874,"Mullus surmuletus"
"7172",35.017739,25.859568,"Mullus surmuletus"
"7182",52.88055,-4.3992,"Mullus surmuletus"
"7222",52.95049,1.143703,"Mullus surmuletus"
"7234",41.892,3.19673,"Mullus surmuletus"
"7262",40.16,0.25,"Mullus surmuletus"
"7303",40.16,0.22,"Mullus surmuletus"
"7316",40.16,0.23,"Mullus surmuletus"
"7335",50.6859,-1.860368,"Mullus surmuletus"
"7344",40.17,0.21,"Mullus surmuletus"
"7384",50.25084,-3.64436,"Mullus surmuletus"
"7423",38.56,-0.05,"Mullus surmuletus"
"7433",35.014787,25.847208,"Mullus surmuletus"
"7463",39.328323,3.146381,"Mullus surmuletus"
"7573",38.56,-0.04,"Mullus surmuletus"
"7775",50.55826,-2.447034,"Mullus surmuletus"
"7793",42.61451,8.66477,"Mullus surmuletus"
"7952",39.945805,23.694706,"Mullus surmuletus"
"8142",49.860615,0.714234,"Mullus surmuletus"
"8218",38.34,-0.45,"Mullus surmuletus"
"8221",38.7889,0.166424,"Mullus surmuletus"
"8243",39.523243,2.424009,"Mullus surmuletus"
"8274",38.34,-0.47,"Mullus surmuletus"
"8304",38.61,-0.01,"Mullus surmuletus"
"8317",38.15,-0.47,"Mullus surmuletus"
"8334",42.43519,8.64738,"Mullus surmuletus"
"8417",42.34553,8.63872,"Mullus surmuletus"
"8494",38.34,-0.46,"Mullus surmuletus"
"8575",36.9202,-1.9525,"Mullus surmuletus"
"8584",38.52,-0.18,"Mullus surmuletus"
"8595",36.9369,-1.9357,"Mullus surmuletus"
"8615",38.63,0.07,"Mullus surmuletus"
"8664",36.7673,-2.0789,"Mullus surmuletus"
"8674",38.57,-0.04,"Mullus surmuletus"
"8697",36.8135,-2.0411,"Mullus surmuletus"
"8702",38.51,-0.18,"Mullus surmuletus"
"8753",36.9362,-1.9126,"Mullus surmuletus"
"8785",36.7525,-2.1141,"Mullus surmuletus"
"88110",36.9356,-1.9097,"Mullus surmuletus"
"8894",42.94437,3.06121,"Mullus surmuletus"
"8905",50.13955,-5.074931,"Mullus surmuletus"
"8975",36.7619,-2.1013,"Mullus surmuletus"
"8994",36.8174,-2.5494,"Mullus surmuletus"
"9004",42.85445,3.06111,"Mullus surmuletus"
"90110",43.28507,5.03193,"Mullus surmuletus"
"9043",58.251474,11.44327,"Mullus surmuletus"
"9083",52.96602,1.053008,"Mullus surmuletus"
"91110",51.16296,-4.6494,"Mullus surmuletus"
"9151",50.56715,-2.424679,"Mullus surmuletus"
"9191",43.15734,6.50271,"Mullus surmuletus"
"9243",52.96672,1.056573,"Mullus surmuletus"
"9473",50.61735,-2.190208,"Mullus surmuletus"
"9624",50.64712,-1.94691,"Mullus surmuletus"
"9633",36.07892,14.247873,"Mullus surmuletus"
"9643",51.73242,0.885988,"Mullus surmuletus"
"9655",38.87,0.09,"Mullus surmuletus"
"9674",51.485,-2.75747,"Mullus surmuletus"
"9684",40.29,0.33,"Mullus surmuletus"
"9702",40.3,0.34,"Mullus surmuletus"
"9723",50.62982,-2.401431,"Mullus surmuletus"
"9761",41.896,3.20418,"Mullus surmuletus"
"9771",52.96682,1.052767,"Mullus surmuletus"
"9792",50.67158,-3.027665,"Mullus surmuletus"
"9803",58.296054,11.443854,"Mullus surmuletus"
"9817",57.19252,12.08335,"Mullus surmuletus"
"9823",40.29,0.34,"Mullus surmuletus"
"9833",50.3597,-4.12633,"Mullus surmuletus"
"9843",60.178202,5.513787,"Mullus surmuletus"
"9852",38.534182,-28.532744,"Mullus surmuletus"
"9875",57.19257,12.0834,"Mullus surmuletus"
"9962",50.32809,-4.254272,"Mullus surmuletus"
"9983",57.30705,12.05372,"Mullus surmuletus"
"10003",57.19255,12.08338,"Mullus surmuletus"
"10052",57.30703,12.0537,"Mullus surmuletus"
"10062",50.69305,-2.778655,"Mullus surmuletus"
"10106",50.45509,-3.520514,"Mullus surmuletus"
"10122",57.75409,11.69231,"Mullus surmuletus"
"10132",48.11741,-4.3344,"Mullus surmuletus"
"10144",37.6699,23.9437,"Mullus surmuletus"
"10162",51.69321,-8.44254,"Mullus surmuletus"
"10171",52.47173,1.754,"Mullus surmuletus"
"10181",50.40206,-3.521308,"Mullus surmuletus"
"10194",36.9825,27.4394,"Mullus surmuletus"
"10216",51.28631,4.32644,"Mullus surmuletus"
"10352",38.76,0.2,"Mullus surmuletus"
"10382",44.75327,-1.23469,"Mullus surmuletus"
"10533",55.9388,12.635,"Mullus surmuletus"
"10572",42.40479,3.18192,"Mullus surmuletus"
"10632",35.414883,25.021123,"Mullus surmuletus"
"10653",35.41515,24.989153,"Mullus surmuletus"
"10703",50.17962,-4.261535,"Mullus surmuletus"
"10823",35.250289,25.764758,"Mullus surmuletus"
"10852",43.3927,3.55514,"Mullus surmuletus"
"10921",35.675022,25.061103,"Mullus surmuletus"
"10942",35.416314,25.021422,"Mullus surmuletus"
"10972",50.18054,-4.257264,"Mullus surmuletus"
"10982",35.401329,25.034015,"Mullus surmuletus"
"11042",35.253742,25.759397,"Mullus surmuletus"
"11094",35.331975,25.391586,"Mullus surmuletus"
"111010",39.08,-0.13,"Mullus surmuletus"
"11122",39.14,-0.17,"Mullus surmuletus"
"11133",39.17,-0.14,"Mullus surmuletus"
"11144",39.15,-0.21,"Mullus surmuletus"
"11161",38.05,-0.61,"Mullus surmuletus"
"11172",39.12,-0.11,"Mullus surmuletus"
"11184",38.05,-0.64,"Mullus surmuletus"
"11191",37.92,-0.72,"Mullus surmuletus"
"11202",39.18,-0.15,"Mullus surmuletus"
"11217",39.16,-0.19,"Mullus surmuletus"
"11231",37.98,-0.64,"Mullus surmuletus"
"11242",39.11,-0.12,"Mullus surmuletus"
"11255",39.1,-0.21,"Mullus surmuletus"
"11264",38.05,-0.62,"Mullus surmuletus"
"11282",37.91,-0.7,"Mullus surmuletus"
"11292",39.12,-0.17,"Mullus surmuletus"
"11303",39.15,-0.22,"Mullus surmuletus"
"11316",38.03,-0.62,"Mullus surmuletus"
"11321",39.1,-0.18,"Mullus surmuletus"
"11332",37.97,-0.63,"Mullus surmuletus"
"11342",39.11,-0.21,"Mullus surmuletus"
"11353",39.16,-0.21,"Mullus surmuletus"
"11362",37.97,-0.64,"Mullus surmuletus"
"11372",37.91,-0.71,"Mullus surmuletus"
"11381",37.98,-0.62,"Mullus surmuletus"
"11392",39.16,-0.22,"Mullus surmuletus"
"11401",38.05,-0.6,"Mullus surmuletus"
"11416",38,-0.62,"Mullus surmuletus"
"11432",37.88,-0.69,"Mullus surmuletus"
"11442",39.14,-0.12,"Mullus surmuletus"
"11453",38.01,-0.64,"Mullus surmuletus"
"11473",39.12,-0.18,"Mullus surmuletus"
"11481",37.92,-0.7,"Mullus surmuletus"
"11492",39.16,-0.17,"Mullus surmuletus"
"11504",37.97,-0.67,"Mullus surmuletus"
"11515",39.13,-0.19,"Mullus surmuletus"
"11523",38.03,-0.63,"Mullus surmuletus"
"11532",37.89,-0.69,"Mullus surmuletus"
"11543",37.92,-0.71,"Mullus surmuletus"
"11554",37.96,-0.66,"Mullus surmuletus"
"11563",35.299453,25.739161,"Mullus surmuletus"
"11575",37.87,-0.7,"Mullus surmuletus"
"11594",39.15,-0.18,"Mullus surmuletus"
"11614",37.96,-0.64,"Mullus surmuletus"
"11632",37.94,-0.67,"Mullus surmuletus"
"11644",39.11,-0.17,"Mullus surmuletus"
"11651",39.1,-0.17,"Mullus surmuletus"
"11663",39.15,-0.19,"Mullus surmuletus"
"11674",39.13,-0.12,"Mullus surmuletus"
"11681",39.12,-0.14,"Mullus surmuletus"
"11691",38.07,-0.64,"Mullus surmuletus"
"11703",39.11,-0.13,"Mullus surmuletus"
"11715",37.86,-0.72,"Mullus surmuletus"
"11742",39.16,-0.14,"Mullus surmuletus"
"11754",39.13,-0.22,"Mullus surmuletus"
"11772",39.11,-0.1,"Mullus surmuletus"
"11781",37.94,-0.66,"Mullus surmuletus"
"11792",39.09,-0.2,"Mullus surmuletus"
"11802",37.96,-0.67,"Mullus surmuletus"
"11816",39.09,-0.15,"Mullus surmuletus"
"11823",38.03,-0.61,"Mullus surmuletus"
"11834",44.215624,9.514308,"Mullus surmuletus"
"11842",39.12,-0.22,"Mullus surmuletus"
"11862",38.03,-0.64,"Mullus surmuletus"
"11871",38.82,-0.69,"Mullus surmuletus"
"11882",37.97,-0.66,"Mullus surmuletus"
"11901",38.07,-0.57,"Mullus surmuletus"
"11915",38.01,-0.63,"Mullus surmuletus"
"11922",37.91,-0.73,"Mullus surmuletus"
"11931",39.13,-0.13,"Mullus surmuletus"
"11941",39.11,-0.19,"Mullus surmuletus"
"11953",37.95,-0.69,"Mullus surmuletus"
"11972",39.13,-0.21,"Mullus surmuletus"
"11984",39.13,-0.18,"Mullus surmuletus"
"12002",38.05,-0.57,"Mullus surmuletus"
"12017",39.15,-0.13,"Mullus surmuletus"
"12023",38.07,-0.6,"Mullus surmuletus"
"12051",39.18,-0.21,"Mullus surmuletus"
"12075",38.86,0.07,"Mullus surmuletus"
"12084",38.78,0.18,"Mullus surmuletus"
"12122",38.83,0.19,"Mullus surmuletus"
"12135",38.96,0.02,"Mullus surmuletus"
"12144",38.81,0.19,"Mullus surmuletus"
"12154",38.9,0.1,"Mullus surmuletus"
"12164",42.0502,3.22492,"Mullus surmuletus"
"12205",52.95049,1.135676,"Mullus surmuletus"
"12215",38.87,0.11,"Mullus surmuletus"
"12223",38.82,0.19,"Mullus surmuletus"
"12243",38.78,0.23,"Mullus surmuletus"
"12303",38.9,0.06,"Mullus surmuletus"
"12322",38.9,0.01,"Mullus surmuletus"
"12333",38.85,0.14,"Mullus surmuletus"
"12342",38.92,0.01,"Mullus surmuletus"
"12372",38.89,0.13,"Mullus surmuletus"
"12383",50.06524,-5.064289,"Mullus surmuletus"
"12393",38.88,0.08,"Mullus surmuletus"
"12422",38.95,0.02,"Mullus surmuletus"
"12431",38.77,0.23,"Mullus surmuletus"
"12441",38.79,0.2,"Mullus surmuletus"
"12451",38.86,0.15,"Mullus surmuletus"
"12501",38.91,-0.01,"Mullus surmuletus"
"12513",38.79,0.19,"Mullus surmuletus"
"12523",38.79,0.21,"Mullus surmuletus"
"12542",38.85,0.1,"Mullus surmuletus"
"12563",38.88,0.008,"Mullus surmuletus"
"12572",38.9,0.04,"Mullus surmuletus"
"12593",38.78,0.2,"Mullus surmuletus"
"12623",38.87,0.13,"Mullus surmuletus"
"12635",38.83,0.13,"Mullus surmuletus"
"12644",38.86,0.11,"Mullus surmuletus"
"12654",38.8,0.2,"Mullus surmuletus"
"12672",38.94,0.01,"Mullus surmuletus"
"12692",38.85,0.17,"Mullus surmuletus"
"12702",38.93,0.01,"Mullus surmuletus"
"12715",38.84,0.16,"Mullus surmuletus"
"12721",38.87,0.05,"Mullus surmuletus"
"12743",38.77,0.19,"Mullus surmuletus"
"12761",38.87,-0.009,"Mullus surmuletus"
"12772",38.87,-0.02,"Mullus surmuletus"
"12817",38.89,-0.03,"Mullus surmuletus"
"12862",38.81,0.17,"Mullus surmuletus"
"12872",38.84,0.14,"Mullus surmuletus"
"12892",50.62552,-1.934466,"Mullus surmuletus"
"12901",50.12424,-5.089231,"Mullus surmuletus"
"12913",50.1214,-5.472892,"Mullus surmuletus"
"12926",58.343797,11.571136,"Mullus surmuletus"
"12933",50.55819,-2.447428,"Mullus surmuletus"
"12993",38.69,0.14,"Mullus surmuletus"
"13025",36.0045,-5.605881,"Mullus surmuletus"
"13043",50.14194,-5.066573,"Mullus surmuletus"
"13131",38.268376,22.282562,"Mullus surmuletus"
"13153",37.782078,23.885651,"Mullus surmuletus"
"13162",37.706912,23.914089,"Mullus surmuletus"
"13192",43.16868,6.13441,"Mullus surmuletus"
"13241",35.334313,25.292623,"Mullus surmuletus"
"13262",39.003178,26.567574,"Mullus surmuletus"
"13364",39.016116,26.559076,"Mullus surmuletus"
"13375",49.69003,-1.78134,"Mullus surmuletus"
"13393",39.954491,23.691216,"Mullus surmuletus"
"13416",37.875802,23.442414,"Mullus surmuletus"
"13502",39.108085,26.566987,"Mullus surmuletus"
"13522",39.46,-0.3,"Mullus surmuletus"
"13543",37.8025,23.7865,"Mullus surmuletus"
"13562",38.32469,21.976376,"Mullus surmuletus"
"13581",38.951399,20.76067,"Mullus surmuletus"
"13634",28.9198,-13.6762,"Mullus surmuletus"
"13642",28.9182,-13.6665,"Mullus surmuletus"
"13652",38.28,-0.51,"Mullus surmuletus"
"13694",35.400011,25.029558,"Mullus surmuletus"
"13713",38.37,-0.35,"Mullus surmuletus"
"13741",38.31,-0.43,"Mullus surmuletus"
"13782",38.36,-0.4,"Mullus surmuletus"
"13815",38.37,-0.39,"Mullus surmuletus"
"13822",38.34,-0.42,"Mullus surmuletus"
"13872",38.28,-0.45,"Mullus surmuletus"
"13901",38.37,-0.4,"Mullus surmuletus"
"13933",52.9975,4.77667,"Mullus surmuletus"
"13943",38.32,-0.39,"Mullus surmuletus"
"13995",35.418197,25.021158,"Mullus surmuletus"
"14001",35.195089,25.717256,"Mullus surmuletus"
"14014",35.222783,25.724431,"Mullus surmuletus"
"14081",36.000629,-5.608327,"Mullus surmuletus"
"14104",34.726,32.429,"Mullus surmuletus"
"14116",42.0475,3.2259,"Mullus surmuletus"
"14121",38.53,-0.13,"Mullus surmuletus"
"14131",38.62,-0.008,"Mullus surmuletus"
"14144",38.5,-0.15,"Mullus surmuletus"
"14154",38.6,-0.04,"Mullus surmuletus"
"14163",38.53,-0.16,"Mullus surmuletus"
"14172",38.52,-0.12,"Mullus surmuletus"
"14182",38.59,-0.009,"Mullus surmuletus"
"14191",38.58,-0.03,"Mullus surmuletus"
"14204",47.6266,-3.46484,"Mullus surmuletus"
"14216",38.53,-0.11,"Mullus surmuletus"
"14221",35.201692,25.717244,"Mullus surmuletus"
"14231",39.11,-0.23,"Mullus surmuletus"
"14241",38.53,-0.06,"Mullus surmuletus"
"14261",38.61,0.01,"Mullus surmuletus"
"14282",38.54,-0.05,"Mullus surmuletus"
"14291",35.403208,25.028197,"Mullus surmuletus"
"14324",38.52,-0.16,"Mullus surmuletus"
"14333",38.58,-0.04,"Mullus surmuletus"
"14341",38.52,-0.1,"Mullus surmuletus"
"14353",35.227358,25.734764,"Mullus surmuletus"
"14362",38.6,-0.03,"Mullus surmuletus"
"14373",38.59,-0.04,"Mullus surmuletus"
"14392",38.65,0.07,"Mullus surmuletus"
"14401",38.51,-0.1,"Mullus surmuletus"
"14423",35.249869,25.757311,"Mullus surmuletus"
"14442",38.59,-0.05,"Mullus surmuletus"
"14452",38.52,-0.08,"Mullus surmuletus"
"14462",38.57322,20.917606,"Mullus surmuletus"
"14472",37.9,-0.74,"Mullus surmuletus"
"14493",38.89,0.12,"Mullus surmuletus"
"14502",35.408392,25.022628,"Mullus surmuletus"
"14533",35.401547,25.026878,"Mullus surmuletus"
"14542",35.150208,25.725411,"Mullus surmuletus"
